Word	IPA	SCA	Source	Concept_ID	Cognate_Set_ID
ก๋ง	koŋ˩˩˦	KON	wikipron	-	-
ก๋วยจั๊บ	kua̯j˩˩˦t͡ɕap̚˦˥	KUAYSAP	wikipron	-	-
ก๋วยเตี๋ยว	kua̯j˩˩˦tia̯w˩˩˦	KUAYTIAW	wikipron	-	-
ข	kʰɔː˩˩˦	KO	wikipron	-	-
ข	kʰɔː˩˩˦kʰaj˨˩	KOKAY	wikipron	-	-
ขงจื๊อ	kʰoŋ˩˩˦t͡ɕɯː˦˥	KONSU	wikipron	-	-
ขงเบ้ง	kʰoŋ˩˩˦beŋ˥˩	KONBEN	wikipron	-	-
ขจร	kʰa˨˩t͡ɕɔːn˧	KASON	wikipron	-	-
ขจาย	kʰa˨˩t͡ɕaːj˧	KASAY	wikipron	-	-
ขจี	kʰa˨˩t͡ɕiː˧	KASI	wikipron	-	-
ขณะ	kʰa˨˩naʔ˨˩	KANAH	wikipron	-	-
ขด	kʰot̚˨˩	KOT	wikipron	-	-
ขดาน	kʰa˨˩daːn˧	KADAN	wikipron	-	-
ขน	kʰon˩˩˦	KON	wikipron	-	-
ขนตา	kʰon˩˩˦taː˧	KONTA	wikipron	-	-
ขนนก	kʰon˩˩˦nok̚˦˥	KONNOK	wikipron	-	-
ขนบ	kʰa˨˩nop̚˨˩	KANOP	wikipron	-	-
ขนม	kʰa˨˩nom˩˩˦	KANOM	wikipron	-	-
ขนมจีน	kʰa˨˩nom˩˩˦t͡ɕiːn˧	KANOMSIN	wikipron	-	-
ขนมจีบ	kʰa˨˩nom˩˩˦t͡ɕiːp̚˨˩	KANOMSIP	wikipron	-	-
ขนมดอกจอก	kʰonm˩˩˦dɔːk̚˨˩t͡ɕɔːk̚˨˩	KONMDOKSOK	wikipron	-	-
ขนมดอกบัว	kʰonm˩˩˦dɔːk̚˨˩bua̯˧	KONMDOKBUA	wikipron	-	-
ขนมปัง	kʰa˨˩nom˩˩˦paŋ˧	KANOMPAN	wikipron	-	-
ขนมปังกรอบ	kʰa˨˩nom˩˩˦paŋ˧krɔːp̚˨˩	KANOMPANKROP	wikipron	-	-
ขนมปังขิง	kʰa˨˩nom˩˩˦paŋ˧kʰiŋ˩˩˦	KANOMPANKIN	wikipron	-	-
ขนมปังปิ้ง	kʰa˨˩nom˩˩˦paŋ˧piŋ˥˩	KANOMPANPIN	wikipron	-	-
ขนมหวาน	kʰa˨˩nom˩˩˦waːn˩˩˦	KANOMWAN	wikipron	-	-
ขนมเข่ง	kʰa˦˥nom˩˩˦kʰeŋ˨˩	KANOMKEN	wikipron	-	-
ขนมเข่ง	kʰa˨˩nom˩˩˦kʰeŋ˨˩	KANOMKEN	wikipron	-	-
ขนมเบื้อง	kʰa˨˩nom˩˩˦bɯa̯ŋ˥˩	KANOMBUAN	wikipron	-	-
ขนมเปียกปูน	kʰa˨˩nom˩˩˦pia̯k̚˨˩puːn˧	KANOMPIAKPUN	wikipron	-	-
ขนมเปี๊ยะ	kʰa˦˥nom˩˩˦pia̯ʔ˦˥	KANOMPIAH	wikipron	-	-
ขนมเปี๊ยะ	kʰa˨˩nom˩˩˦pia̯ʔ˦˥	KANOMPIAH	wikipron	-	-
ขนมไหว้พระจันทร์	kʰa˨˩nom˩˩˦waːj˥˩pʰra˦˥t͡ɕan˧	KANOMWAYPRASAN	wikipron	-	-
ขนรักแร้	kʰon˩˩˦rak̚˦˥rɛː˦˥	KONRAKRE	wikipron	-	-
ขนส่ง	kʰon˩˩˦soŋ˨˩	KONSON	wikipron	-	-
ขนอุย	kʰon˩˩˦ʔuj˧	KONHUY	wikipron	-	-
ขนอ่อน	kʰon˩˩˦ʔɔːn˨˩	KONHON	wikipron	-	-
ขนัด	kʰa˨˩nat̚˨˩	KANAT	wikipron	-	-
ขนาด	kʰa˨˩naːt̚˨˩	KANAT	wikipron	-	-
ขนาน	kʰa˨˩naːn˩˩˦	KANAN	wikipron	-	-
ขนุน	kʰa˨˩nun˩˩˦	KANUN	wikipron	-	-
ขนเพชร	kʰon˩˩˦pʰet̚˦˥	KONPET	wikipron	-	-
ขนแกะ	kʰon˩˩˦kɛʔ˨˩	KONKEH	wikipron	-	-
ขบ	kʰop̚˨˩	KOP	wikipron	-	-
ขบถ	kʰa˨˩bot̚˨˩	KABOT	wikipron	-	-
ขบวน	kʰa˨˩bua̯n˧	KABUAN	wikipron	-	-
ขบวนการ	kʰa˨˩bua̯n˧kaːn˧	KABUANKAN	wikipron	-	-
ขบวนแห่	kʰa˨˩bua̯n˧hɛː˨˩	KABUANHE	wikipron	-	-
ขบวร	kʰa˨˩bua̯n˧	KABUAN	wikipron	-	-
ขบูร	kʰa˨˩buːn˧	KABUN	wikipron	-	-
ขพุง	kʰa˨˩pʰuŋ˧	KAPUN	wikipron	-	-
ขม	kʰom˩˩˦	KOM	wikipron	-	-
ขมขื่น	kʰom˩˩˦kʰɯːn˨˩	KOMKUN	wikipron	-	-
ขมับ	kʰa˨˩map̚˨˩	KAMAP	wikipron	-	-
ขมา	kʰa˨˩maː˧	KAMA	wikipron	-	-
ขมิ้น	kʰa˨˩min˥˩	KAMIN	wikipron	-	-
ขมิ้นกับปูน	kʰa˨˩min˥˩kap̚˨˩puːn˧	KAMINKAPPUN	wikipron	-	-
ขมุ	kʰa˨˩muʔ˨˩	KAMUH	wikipron	-	-
ขยม	kʰa˨˩jom˩˩˦	KAYOM	wikipron	-	-
ขยว	kʰia̯w˩˩˦	KIAW	wikipron	-	-
ขยะ	kʰa˨˩jaʔ˨˩	KAYAH	wikipron	-	-
ขยะแขยง	kʰa˨˩ja˨˩kʰa˨˩jɛːŋ˩˩˦	KAYAKAYEN	wikipron	-	-
ขยัน	kʰa˨˩jan˩˩˦	KAYAN	wikipron	-	-
ขยับ	kʰa˨˩jap̚˨˩	KAYAP	wikipron	-	-
ขยาด	kʰa˨˩jaːt̚˨˩	KAYAT	wikipron	-	-
ขยาย	kʰa˨˩jaːj˩˩˦	KAYAY	wikipron	-	-
ขยิบ	kʰa˨˩jip̚˨˩	KAYIP	wikipron	-	-
ขยี้	kʰa˨˩jiː˥˩	KAYI	wikipron	-	-
ขยุกขยิก	kʰa˨˩juk̚˨˩kʰa˨˩jik̚˨˩	KAYUKKAYIK	wikipron	-	-
ขรรม	kʰam˩˩˦	KAM	wikipron	-	-
ขรึม	kʰrɯm˩˩˦	KRUM	wikipron	-	-
ขรุขระ	kʰru˨˩kʰraʔ˨˩	KRUKRAH	wikipron	-	-
ขร้า	kʰraː˥˩	KRA	wikipron	-	-
ขลัง	kʰlaŋ˩˩˦	KLAN	wikipron	-	-
ขลับ	kʰlap̚˨˩	KLAP	wikipron	-	-
ขลาด	kʰlaːt̚˨˩	KLAT	wikipron	-	-
ขลิบ	kʰlip̚˨˩	KLIP	wikipron	-	-
ขลุม	kʰlum˩˩˦	KLUM	wikipron	-	-
ขลุ่ย	kʰluj˨˩	KLUY	wikipron	-	-
ขลุ่ยหลิบ	kʰluj˨˩lip̚˨˩	KLUYLIP	wikipron	-	-
ขลุ่ยอู้	kʰluj˨˩ʔuː˥˩	KLUYHU	wikipron	-	-
ขวด	kʰua̯t̚˨˩	KUAT	wikipron	-	-
ขวบ	kʰua̯p̚˨˩	KUAP	wikipron	-	-
ขวัญ	kʰwan˩˩˦	KWAN	wikipron	-	-
ขวัญเอยขวัญมา	kʰwan˩˩˦ʔɤːj˧kʰwan˩˩˦maː˧	KWANHYKWANMA	wikipron	-	-
ขวา	kʰwaː˩˩˦	KWA	wikipron	-	-
ขวาก	kʰwaːk̚˨˩	KWAK	wikipron	-	-
ขวากหนาม	kʰwaːk̚˨˩naːm˩˩˦	KWAKNAM	wikipron	-	-
ขวาง	kʰwaːŋ˩˩˦	KWAN	wikipron	-	-
ขวาน	kʰwaːn˩˩˦	KWAN	wikipron	-	-
ขวิด	kʰwit̚˨˩	KWIT	wikipron	-	-
ขว้าง	kʰwaːŋ˥˩	KWAN	wikipron	-	-
ขว้าว	kʰwaːw˥˩	KWAW	wikipron	-	-
ขอ	kʰɔː˩˩˦	KO	wikipron	-	-
ของ	kʰɔːŋ˩˩˦	KON	wikipron	-	-
ของกลาง	kʰɔːŋ˩˩˦klaːŋ˧	KONKLAN	wikipron	-	-
ของกำนัล	kʰɔːŋ˩˩˦kam˧nan˧	KONKAMNAN	wikipron	-	-
ของกิน	kʰɔːŋ˩˩˦kin˧	KONKIN	wikipron	-	-
ของขลัง	kʰɔːŋ˩˩˦kʰlaŋ˩˩˦	KONKLAN	wikipron	-	-
ของขวัญ	kʰɔːŋ˩˩˦kʰwan˩˩˦	KONKWAN	wikipron	-	-
ของชำ	kʰɔːŋ˩˩˦t͡ɕʰam˧	KONSAM	wikipron	-	-
ของฝาก	kʰɔːŋ˩˩˦faːk̚˨˩	KONPAK	wikipron	-	-
ของว่าง	kʰɔːŋ˩˩˦waːŋ˥˩	KONWAN	wikipron	-	-
ของหมั้น	kʰɔːŋ˩˩˦man˥˩	KONMAN	wikipron	-	-
ของหวาน	kʰɔːŋ˩˩˦waːn˩˩˦	KONWAN	wikipron	-	-
ของเรา	kʰɔːŋ˩˩˦raw˧	KONRAW	wikipron	-	-
ของเล่น	kʰɔːŋ˩˩˦len˥˩	KONLEN	wikipron	-	-
ของเหลว	kʰɔːŋ˩˩˦leːw˩˩˦	KONLEW	wikipron	-	-
ของแข็ง	kʰɔːŋ˩˩˦kʰɛŋ˩˩˦	KONKEN	wikipron	-	-
ของโจร	kʰɔːŋ˩˩˦t͡ɕoːn˧	KONSON	wikipron	-	-
ของไหล	kʰɔːŋ˩˩˦laj˩˩˦	KONLAY	wikipron	-	-
ขอทาน	kʰɔː˩˩˦tʰaːn˧	KOTAN	wikipron	-	-
ขอน	kʰɔːn˩˩˦	KON	wikipron	-	-
ขอนแก่น	kʰɔn˩˩˦kɛn˨˩	KONKEN	wikipron	-	-
ขอนแก่น	kʰɔːn˩˩˦kɛn˨˩	KONKEN	wikipron	-	-
ขอนไม้	kʰɔːn˩˩˦maːj˦˥	KONMAY	wikipron	-	-
ขอบ	kʰɔːp̚˨˩	KOP	wikipron	-	-
ขอบคุณ	kʰɔːp̚˨˩kʰun˧	KOPKUN	wikipron	-	-
ขอบน้ำใจ	kʰɔːp̚˨˩nam˦˥t͡ɕaj˧	KOPNAMSAY	wikipron	-	-
ขอบพระคุณ	kʰɔːp̚˨˩pʰra˦˥kʰun˧	KOPPRAKUN	wikipron	-	-
ขอบฟ้า	kʰɔːp̚˨˩faː˦˥	KOPPA	wikipron	-	-
ขอบฟ้าเหตุการณ์	kʰɔːp̚˨˩faː˦˥heːt̚˨˩kaːn˧	KOPPAHETKAN	wikipron	-	-
ขอบใจ	kʰɔːp̚˨˩t͡ɕaj˧	KOPSAY	wikipron	-	-
ขอม	kʰɔːm˩˩˦	KOM	wikipron	-	-
ขอยาด	kʰɔː˩˩˦jaːt̚˥˩	KOYAT	wikipron	-	-
ขอยืม	kʰɔː˩˩˦jɯːm˧	KOYUM	wikipron	-	-
ขอรับ	kʰɔː˩˩˦rap̚˦˥	KORAP	wikipron	-	-
ขอร้อง	kʰɔː˩˩˦rɔːŋ˦˥	KORON	wikipron	-	-
ขออำไพ	kʰɔː˩˩˦ʔam˧pʰaj˧	KOHAMPAY	wikipron	-	-
ขอโทษ	kʰɔː˩˩˦tʰoːt̚˥˩	KOTOT	wikipron	-	-
ขอให้	kʰɔː˩˩˦haj˥˩	KOHAY	wikipron	-	-
ขัง	kʰaŋ˩˩˦	KAN	wikipron	-	-
ขัณฑสกร	kʰan˩˩˦tʰot̚˦˥sa˨˩kɔːn˧	KANTOTSAKON	wikipron	-	-
ขัด	kʰat̚˨˩	KAT	wikipron	-	-
ขัดขวาง	kʰat̚˨˩kʰwaːŋ˩˩˦	KATKWAN	wikipron	-	-
ขัดขืน	kʰat̚˨˩kʰɯːn˩˩˦	KATKUN	wikipron	-	-
ขัดข้อง	kʰat̚˨˩kʰɔŋ˥˩	KATKON	wikipron	-	-
ขัดเกลา	kʰat̚˨˩klaw˧	KATKLAW	wikipron	-	-
ขัดแย้ง	kʰat̚˨˩jɛːŋ˦˥	KATYEN	wikipron	-	-
ขัดใจ	kʰat̚˨˩t͡ɕaj˧	KATSAY	wikipron	-	-
ขัน	kʰan˩˩˦	KAN	wikipron	-	-
ขันทองพยาบาท	kʰan˩˩˦tʰɔːŋ˧pʰa˦˥jaː˧baːt̚˨˩	KANTONPAYABAT	wikipron	-	-
ขันที	kʰan˩˩˦tʰiː˧	KANTI	wikipron	-	-
ขันหมาก	kʰan˩˩˦maːk̚˨˩	KANMAK	wikipron	-	-
ขันโตก	kʰan˩˩˦toːk̚˨˩	KANTOK	wikipron	-	-
ขับ	kʰap̚˨˩	KAP	wikipron	-	-
ขับขี่	kʰap̚˨˩kʰiː˨˩	KAPKI	wikipron	-	-
ขับถ่าย	kʰap̚˨˩tʰaːj˨˩	KAPTAY	wikipron	-	-
ขับร้อง	kʰap̚˨˩rɔːŋ˦˥	KAPRON	wikipron	-	-
ขับเคลื่อน	kʰap̚˨˩kʰlɯa̯n˥˩	KAPKLUAN	wikipron	-	-
ขับไล่	kʰap̚˨˩laj˥˩	KAPLAY	wikipron	-	-
ขั้น	kʰan˥˩	KAN	wikipron	-	-
ขั้นตอน	kʰan˥˩tɔːn˧	KANTON	wikipron	-	-
ขั้นตอนวิธี	kʰan˥˩tɔːn˧wi˦˥tʰiː˧	KANTONWITI	wikipron	-	-
ขั้นต่ำ	kʰan˥˩tam˨˩	KANTAM	wikipron	-	-
ขั้ว	kʰua̯˥˩	KUA	wikipron	-	-
ขั้วโลก	kʰua̯˥˩loːk̚˥˩	KUALOK	wikipron	-	-
ขา	kʰaː˩˩˦	KA	wikipron	-	-
ขาก	kʰaːk̚˨˩	KAK	wikipron	-	-
ขากรรไกร	kʰaː˩˩˦kan˧kraj˧	KAKANKRAY	wikipron	-	-
ขาด	kʰaːt̚˨˩	KAT	wikipron	-	-
ขาดคอช้าง	kʰaːt̚˨˩kʰɔː˧t͡ɕʰaːŋ˦˥	KATKOSAN	wikipron	-	-
ขาดใจ	kʰaːt̚˨˩t͡ɕaj˧	KATSAY	wikipron	-	-
ขาตั้งกล้อง	kʰaː˩˩˦taŋ˥˩klɔŋ˥˩	KATANKLON	wikipron	-	-
ขาที่สาม	kʰaː˩˩˦tʰiː˥˩saːm˩˩˦	KATISAM	wikipron	-	-
ขาน	kʰaːn˩˩˦	KAN	wikipron	-	-
ขานขันหมาก	kʰaːn˩˩˦kʰan˩˩˦maːk̚˨˩	KANKANMAK	wikipron	-	-
ขาบ	kʰaːp̚˨˩	KAP	wikipron	-	-
ขาม	kʰaːm˩˩˦	KAM	wikipron	-	-
ขาย	kʰaːj˩˩˦	KAY	wikipron	-	-
ขายตัว	kʰaːj˩˩˦tua̯˧	KAYTUA	wikipron	-	-
ขายทอดตลาด	kʰaːj˩˩˦tʰɔːt̚˥˩ta˨˩laːt̚˨˩	KAYTOTTALAT	wikipron	-	-
ขายหน้า	kʰaːj˩˩˦naː˥˩	KAYNA	wikipron	-	-
ขาล	kʰaːn˩˩˦	KAN	wikipron	-	-
ขาลศก	kʰaːn˩˩˦sok̚˨˩	KANSOK	wikipron	-	-
ขาว	kʰaːw˩˩˦	KAW	wikipron	-	-
ขาอ่อน	kʰaː˩˩˦ʔɔːn˨˩	KAHON	wikipron	-	-
ขำ	kʰam˩˩˦	KAM	wikipron	-	-
ขำขัน	kʰam˩˩˦kʰan˩˩˦	KAMKAN	wikipron	-	-
ขิง	kʰiŋ˩˩˦	KIN	wikipron	-	-
ขิม	kʰim˩˩˦	KIM	wikipron	-	-
ขีด	kʰiːt̚˨˩	KIT	wikipron	-	-
ขีดฆ่า	kʰiːt̚˨˩kʰaː˥˩	KITKA	wikipron	-	-
ขีดจำกัด	kʰiːt̚˨˩t͡ɕam˧kat̚˨˩	KITSAMKAT	wikipron	-	-
ขีปนาวุธ	kʰiː˩˩˦pa˨˩naː˧wut̚˦˥	KIPANAWUT	wikipron	-	-
ขี่	kʰiː˨˩	KI	wikipron	-	-
ขี่ช้างจับตั๊กแตน	kʰiː˨˩t͡ɕʰaːŋ˦˥t͡ɕap̚˨˩tak̚˦˥ka˨˩tɛːn˧	KISANSAPTAKKATEN	wikipron	-	-
ขี่ม้าขาว	kʰiː˨˩maː˦˥kʰaːw˩˩˦	KIMAKAW	wikipron	-	-
ขี้	kʰiː˥˩	KI	wikipron	-	-
ขี้ขลาด	kʰiː˥˩kʰlaːt̚˨˩	KIKLAT	wikipron	-	-
ขี้ข้า	kʰiː˥˩kʰaː˥˩	KIKA	wikipron	-	-
ขี้คร้าน	kʰiː˥˩kʰraːn˦˥	KIKRAN	wikipron	-	-
ขี้งก	kʰiː˥˩ŋok̚˦˥	KINOK	wikipron	-	-
ขี้ตา	kʰiː˥˩taː˧	KITA	wikipron	-	-
ขี้ทูด	kʰiː˥˩tʰuːt̚˥˩	KITUT	wikipron	-	-
ขี้ผึ้ง	kʰiː˥˩pʰɯŋ˥˩	KIPUN	wikipron	-	-
ขี้มูก	kʰiː˥˩muːk̚˥˩	KIMUK	wikipron	-	-
ขี้ราดโทษล่อง	kʰiː˥˩raːt̚˥˩tʰoːt̚˥˩lɔŋ˥˩	KIRATTOTLON	wikipron	-	-
ขี้ร้อน	kʰiː˥˩rɔːn˦˥	KIRON	wikipron	-	-
ขี้ลืม	kʰiː˥˩lɯːm˧	KILUM	wikipron	-	-
ขี้หนาว	kʰiː˥˩naːw˩˩˦	KINAW	wikipron	-	-
ขี้หนู	kʰiː˥˩nuː˩˩˦	KINU	wikipron	-	-
ขี้หมูขี้หมา	kʰiː˥˩muː˩˩˦kʰiː˥˩maː˩˩˦	KIMUKIMA	wikipron	-	-
ขี้หู	kʰiː˥˩huː˩˩˦	KIHU	wikipron	-	-
ขี้เกียจ	kʰiː˥˩kia̯t̚˨˩	KIKIAT	wikipron	-	-
ขี้เถ้า	kʰiː˥˩tʰaw˥˩	KITAW	wikipron	-	-
ขี้เปียก	kʰiː˥˩pia̯k̚˨˩	KIPIAK	wikipron	-	-
ขี้เรื้อน	kʰiː˥˩rɯa̯n˦˥	KIRUAN	wikipron	-	-
ขี้เลื่อย	kʰiː˥˩lɯa̯j˥˩	KILUAY	wikipron	-	-
ขี้เหนียว	kʰiː˥˩nia̯w˩˩˦	KINIAW	wikipron	-	-
ขี้เหร่	kʰiː˥˩reː˨˩	KIRE	wikipron	-	-
ขี้เหล็ก	kʰiː˥˩lek̚˨˩	KILEK	wikipron	-	-
ขี้เหล้า	kʰiː˥˩law˥˩	KILAW	wikipron	-	-
ขี้แตก	kʰiː˥˩tɛːk̚˨˩	KITEK	wikipron	-	-
ขี้แพ้	kʰiː˥˩pʰɛː˦˥	KIPE	wikipron	-	-
ขี้แย	kʰiː˥˩jɛː˧	KIYE	wikipron	-	-
ขี้โกง	kʰiː˥˩koːŋ˧	KIKON	wikipron	-	-
ขี้โกงมะโรงมะเส็ง	kʰiː˥˩koːŋ˧ma˦˥roːŋ˧ma˦˥seŋ˩˩˦	KIKONMARONMASEN	wikipron	-	-
ขี้ไคล	kʰiː˥˩kʰlaj˧	KIKLAY	wikipron	-	-
ขึง	kʰɯŋ˩˩˦	KUN	wikipron	-	-
ขึงขัง	kʰɯŋ˩˩˦kʰaŋ˩˩˦	KUNKAN	wikipron	-	-
ขึ้น	kʰɯn˥˩	KUN	wikipron	-	-
ขึ้นฉ่าย	kʰɯn˥˩t͡ɕʰaːj˥˩	KUNSAY	wikipron	-	-
ขึ้นฉ่าย	kʰɯn˥˩t͡ɕʰaːj˨˩	KUNSAY	wikipron	-	-
ขึ้นทะเบียน	kʰɯn˥˩tʰa˦˥bia̯n˧	KUNTABIAN	wikipron	-	-
ขึ้นอืด	kʰɯn˥˩ʔɯːt̚˨˩	KUNHUT	wikipron	-	-
ขึ้นเขียง	kʰɯn˥˩kʰia̯ŋ˩˩˦	KUNKIAN	wikipron	-	-
ขืน	kʰɯːn˩˩˦	KUN	wikipron	-	-
ขืนใจ	kʰɯːn˩˩˦t͡ɕaj˧	KUNSAY	wikipron	-	-
ขื่อ	kʰɯː˨˩	KU	wikipron	-	-
ขื่อแป	kʰɯː˨˩pɛː˧	KUPE	wikipron	-	-
ขุด	kʰut̚˨˩	KUT	wikipron	-	-
ขุดทอง	kʰut̚˨˩tʰɔːŋ˧	KUTTON	wikipron	-	-
ขุดรากถอนโคน	kʰut̚˨˩raːk̚˥˩tʰɔːn˩˩˦kʰoːn˧	KUTRAKTONKON	wikipron	-	-
ขุน	kʰun˩˩˦	KUN	wikipron	-	-
ขุนค้อน	kʰun˩˩˦kʰɔːn˦˥	KUNKON	wikipron	-	-
ขุนดาบ	kʰun˩˩˦daːp̚˨˩	KUNDAP	wikipron	-	-
ขุนทอง	kʰun˩˩˦tʰɔːŋ˧	KUNTON	wikipron	-	-
ขุนนาง	kʰun˩˩˦naːŋ˧	KUNNAN	wikipron	-	-
ขุนหมื่น	kʰun˩˩˦mɯːn˨˩	KUNMUN	wikipron	-	-
ขุม	kʰum˩˩˦	KUM	wikipron	-	-
ขุย	kʰuj˩˩˦	KUY	wikipron	-	-
ขุ่น	kʰun˨˩	KUN	wikipron	-	-
ขุ่นเคือง	kʰun˨˩kʰɯa̯ŋ˧	KUNKUAN	wikipron	-	-
ขูด	kʰuːt̚˨˩	KUT	wikipron	-	-
ขู่	kʰuː˨˩	KU	wikipron	-	-
ขโมย	kʰa˨˩moːj˧	KAMOY	wikipron	-	-
ขโยง	kʰa˨˩joːŋ˩˩˦	KAYON	wikipron	-	-
ข่ม	kʰom˨˩	KOM	wikipron	-	-
ข่มขวัญ	t͡ɕʰom˥˩kʰwan˩˩˦	SOMKWAN	wikipron	-	-
ข่มขืน	kʰom˨˩kʰɯːn˩˩˦	KOMKUN	wikipron	-	-
ข่มขืนกระทำชำเรา	kʰom˨˩kʰɯːn˩˩˦kra˨˩tʰam˧t͡ɕʰam˧raw˧	KOMKUNKRATAMSAMRAW	wikipron	-	-
ข่มขู่	kʰom˨˩kʰuː˨˩	KOMKU	wikipron	-	-
ข่มเหง	kʰom˨˩heːŋ˩˩˦	KOMHEN	wikipron	-	-
ข่วน	kʰua̯n˨˩	KUAN	wikipron	-	-
ข่อย	kʰɔj˨˩	KOY	wikipron	-	-
ข่า	kʰaː˨˩	KA	wikipron	-	-
ข่าง	kʰaːŋ˨˩	KAN	wikipron	-	-
ข่าย	kʰaːj˨˩	KAY	wikipron	-	-
ข่าว	kʰaːw˨˩	KAW	wikipron	-	-
ข่าวคราว	kʰaːw˨˩kʰraːw˧	KAWKRAW	wikipron	-	-
ข่าวลือ	kʰaːw˨˩lɯː˧	KAWLU	wikipron	-	-
ข่าวสาร	kʰaːw˨˩saːn˩˩˦	KAWSAN	wikipron	-	-
ข้น	kʰon˥˩	KON	wikipron	-	-
ข้อ	kʰɔː˥˩	KO	wikipron	-	-
ข้อความ	kʰɔː˥˩kʰwaːm˧	KOKWAM	wikipron	-	-
ข้อง	kʰɔŋ˥˩	KON	wikipron	-	-
ข้อจำกัด	kʰɔː˥˩t͡ɕam˧kat̚˨˩	KOSAMKAT	wikipron	-	-
ข้อดี	kʰɔː˥˩diː˧	KODI	wikipron	-	-
ข้อตกลง	kʰɔː˥˩tok̚˨˩loŋ˧	KOTOKLON	wikipron	-	-
ข้อต่อ	kʰɔː˥˩tɔː˨˩	KOTO	wikipron	-	-
ข้อนิ้ว	kʰɔː˥˩niw˦˥	KONIW	wikipron	-	-
ข้อบทปฏิบัติการ	kʰɔː˥˩bot̚˨˩pa˨˩ti˨˩bat̚˨˩kaːn˧	KOBOTPATIBATKAN	wikipron	-	-
ข้อบังคับ	kʰɔː˥˩baŋ˧kʰap̚˦˥	KOBANKAP	wikipron	-	-
ข้อผิดพลาด	kʰɔː˥˩pʰit̚˨˩pʰlaːt̚˥˩	KOPITPLAT	wikipron	-	-
ข้อผูกมัด	kʰɔː˥˩pʰuːk̚˨˩mat̚˦˥	KOPUKMAT	wikipron	-	-
ข้อพิพาท	kʰɔː˥˩pʰi˦˥pʰaːt̚˥˩	KOPIPAT	wikipron	-	-
ข้อมือ	kʰɔː˥˩mɯː˧	KOMU	wikipron	-	-
ข้อมูล	kʰɔː˥˩muːn˧	KOMUN	wikipron	-	-
ข้อยกเว้น	kʰɔː˥˩jok̚˦˥wen˦˥	KOYOKWEN	wikipron	-	-
ข้อศอก	kʰɔː˥˩sɔːk̚˨˩	KOSOK	wikipron	-	-
ข้อสอบ	kʰɔː˥˩sɔːp̚˨˩	KOSOP	wikipron	-	-
ข้อสันนิษฐาน	kʰɔː˥˩san˩˩˦nit̚˦˥tʰaːn˩˩˦	KOSANNITTAN	wikipron	-	-
ข้อห้าม	kʰɔː˥˩haːm˥˩	KOHAM	wikipron	-	-
ข้ออักเสบ	kʰɔː˥˩ʔak̚˨˩seːp̚˨˩	KOHAKSEP	wikipron	-	-
ข้ออ้าง	kʰɔː˥˩ʔaːŋ˥˩	KOHAN	wikipron	-	-
ข้อเท็จจริง	kʰɔː˥˩tʰet̚˦˥t͡ɕiŋ˧	KOTETSIN	wikipron	-	-
ข้อเท้า	kʰɔː˥˩tʰaːw˦˥	KOTAW	wikipron	-	-
ข้อเสนอ	kʰɔː˥˩sa˨˩nɤː˩˩˦	KOSAN	wikipron	-	-
ข้อเสนอแนะ	kʰɔː˥˩sa˨˩nɤː˩˩˦nɛʔ˦˥	KOSANNEH	wikipron	-	-
ข้อเสีย	kʰɔː˥˩sia̯˩˩˦	KOSIA	wikipron	-	-
ข้อเสื่อม	kʰɔː˥˩sɯa̯m˨˩	KOSUAM	wikipron	-	-
ข้อแก้ตัว	kʰɔː˥˩kɛː˥˩tua̯˧	KOKETUA	wikipron	-	-
ข้อแม้	kʰɔː˥˩mɛː˦˥	KOME	wikipron	-	-
ข้า	kʰaː˥˩	KA	wikipron	-	-
ข้าง	kʰaːŋ˥˩	KAN	wikipron	-	-
ข้างนอก	kʰaːŋ˥˩nɔːk̚˥˩	KANNOK	wikipron	-	-
ข้างบน	kʰaːŋ˥˩bon˧	KANBON	wikipron	-	-
ข้างล่าง	kʰaːŋ˥˩laːŋ˥˩	KANLAN	wikipron	-	-
ข้างหน้า	kʰaːŋ˥˩naː˥˩	KANNA	wikipron	-	-
ข้างหลัง	kʰaːŋ˥˩laŋ˩˩˦	KANLAN	wikipron	-	-
ข้างใน	kʰaːŋ˥˩naj˧	KANNAY	wikipron	-	-
ข้าน้อย	kʰaː˥˩nɔːj˦˥	KANOY	wikipron	-	-
ข้าพระพุทธเจ้า	kʰaː˥˩pʰra˦˥pʰut̚˦˥tʰa˦˥t͡ɕaːw˥˩	KAPRAPUTTASAW	wikipron	-	-
ข้าพระองค์	kʰaː˥˩pʰra˦˥ʔoŋ˧	KAPRAHON	wikipron	-	-
ข้าพเจ้า	kʰaː˥˩pʰa˦˥t͡ɕaːw˥˩	KAPASAW	wikipron	-	-
ข้าม	kʰaːm˥˩	KAM	wikipron	-	-
ข้ามชาติ	kʰaːm˥˩t͡ɕʰaːt̚˥˩	KAMSAT	wikipron	-	-
ข้ามน้ำข้ามทะเล	kʰaːm˥˩naːm˦˥kʰaːm˥˩tʰa˦˥leː˧	KAMNAMKAMTALE	wikipron	-	-
ข้ามหัว	kʰaːm˥˩hua̯˩˩˦	KAMHUA	wikipron	-	-
ข้าราชการ	kʰaː˥˩raːt̚˥˩t͡ɕʰa˦˥kaːn˧	KARATSAKAN	wikipron	-	-
ข้าราชการตุลาการ	kʰaː˥˩raːt̚˥˩t͡ɕʰa˦˥kaːn˧tu˨˩laː˧kaːn˧	KARATSAKANTULAKAN	wikipron	-	-
